source_row,movimiento,repeticion_id,ventana,fold
15196,007,007_0099,5,3
15197,007,007_0099,6,3
15198,007,007_0099,7,3
15199,007,007_0099,8,3
15200,007,007_0100,1,2
15201,007,007_0100,2,2
15202,007,007_0100,3,2
15203,007,007_0100,4,2
15204,007,007_0100,5,2
15205,007,007_0100,6,2
15206,007,007_0100,7,2
15207,007,007_0100,8,2
15208,007,007_0101,1,1
15209,007,007_0101,2,1
15210,007,007_0101,3,1
15211,007,007_0101,4,1
15212,007,007_0101,5,1
15213,007,007_0101,6,1
15214,007,007_0101,7,1
15215,007,007_0101,8,1
15216,007,007_0102,1,5
15217,007,007_0102,2,5
15218,007,007_0102,3,5
15219,007,007_0102,4,5
15220,007,007_0102,5,5
15221,007,007_0102,6,5
15222,007,007_0102,7,5
15223,007,007_0102,8,5
15224,007,007_0103,1,4
15225,007,007_0103,2,4
15226,007,007_0103,3,4
15227,007,007_0103,4,4
15228,007,007_0103,5,4
15229,007,007_0103,6,4
15230,007,007_0103,7,4
15231,007,007_0103,8,4
15232,007,007_0104,1,3
15233,007,007_0104,2,3
15234,007,007_0104,3,3
15235,007,007_0104,4,3
15236,007,007_0104,5,3
15237,007,007_0104,6,3
15238,007,007_0104,7,3
15239,007,007_0104,8,3
15240,007,007_0105,1,2
15241,007,007_0105,2,2
15242,007,007_0105,3,2
15243,007,007_0105,4,2
15244,007,007_0105,5,2
15245,007,007_0105,6,2
15246,007,007_0105,7,2
15247,007,007_0105,8,2
15248,007,007_0106,1,1
15249,007,007_0106,2,1
15250,007,007_0106,3,1
15251,007,007_0106,4,1
15252,007,007_0106,5,1
15253,007,007_0106,6,1
15254,007,007_0106,7,1
15255,007,007_0106,8,1
15256,007,007_0107,1,5
15257,007,007_0107,2,5
15258,007,007_0107,3,5
15259,007,007_0107,4,5
15260,007,007_0107,5,5
15261,007,007_0107,6,5
15262,007,007_0107,7,5
15263,007,007_0107,8,5
15264,007,007_0108,1,4
15265,007,007_0108,2,4
15266,007,007_0108,3,4
15267,007,007_0108,4,4
15268,007,007_0108,5,4
15269,007,007_0108,6,4
15270,007,007_0108,7,4
15271,007,007_0108,8,4
15272,007,007_0109,1,3
15273,007,007_0109,2,3
15274,007,007_0109,3,3
15275,007,007_0109,4,3
15276,007,007_0109,5,3
15277,007,007_0109,6,3
15278,007,007_0109,7,3
15279,007,007_0109,8,3
15280,007,007_0110,1,2
15281,007,007_0110,2,2
15282,007,007_0110,3,2
15283,007,007_0110,4,2
15284,007,007_0110,5,2
15285,007,007_0110,6,2
15286,007,007_0110,7,2
15287,007,007_0110,8,2
15288,007,007_0111,1,1
15289,007,007_0111,2,1
15290,007,007_0111,3,1
15291,007,007_0111,4,1
15292,007,007_0111,5,1
15293,007,007_0111,6,1
15294,007,007_0111,7,1
15295,007,007_0111,8,1
15296,007,007_0112,1,5
15297,007,007_0112,2,5
15298,007,007_0112,3,5
15299,007,007_0112,4,5
15300,007,007_0112,5,5
15301,007,007_0112,6,5
15302,007,007_0112,7,5
15303,007,007_0112,8,5
15304,007,007_0113,1,4
15305,007,007_0113,2,4
15306,007,007_0113,3,4
15307,007,007_0113,4,4
15308,007,007_0113,5,4
15309,007,007_0113,6,4
15310,007,007_0113,7,4
15311,007,007_0113,8,4
15312,007,007_0114,1,3
15313,007,007_0114,2,3
15314,007,007_0114,3,3
15315,007,007_0114,4,3
15316,007,007_0114,5,3
15317,007,007_0114,6,3
15318,007,007_0114,7,3
15319,007,007_0114,8,3
15320,007,007_0115,1,2
15321,007,007_0115,2,2
15322,007,007_0115,3,2
15323,007,007_0115,4,2
15324,007,007_0115,5,2
15325,007,007_0115,6,2
15326,007,007_0115,7,2
15327,007,007_0115,8,2
15328,007,007_0116,1,1
15329,007,007_0116,2,1
15330,007,007_0116,3,1
15331,007,007_0116,4,1
15332,007,007_0116,5,1
15333,007,007_0116,6,1
15334,007,007_0116,7,1
15335,007,007_0116,8,1
15336,007,007_0117,1,5
15337,007,007_0117,2,5
15338,007,007_0117,3,5
15339,007,007_0117,4,5
15340,007,007_0117,5,5
15341,007,007_0117,6,5
15342,007,007_0117,7,5
15343,007,007_0117,8,5
15344,007,007_0118,1,4
15345,007,007_0118,2,4
15346,007,007_0118,3,4
15347,007,007_0118,4,4
15348,007,007_0118,5,4
15349,007,007_0118,6,4
15350,007,007_0118,7,4
15351,007,007_0118,8,4
15352,007,007_0119,1,3
15353,007,007_0119,2,3
15354,007,007_0119,3,3
15355,007,007_0119,4,3
15356,007,007_0119,5,3
15357,007,007_0119,6,3
15358,007,007_0119,7,3
15359,007,007_0119,8,3
15360,007,007_0120,1,2
15361,007,007_0120,2,2
15362,007,007_0120,3,2
15363,007,007_0120,4,2
15364,007,007_0120,5,2
15365,007,007_0120,6,2
15366,007,007_0120,7,2
15367,007,007_0120,8,2
15368,007,007_0121,1,1
15369,007,007_0121,2,1
15370,007,007_0121,3,1
15371,007,007_0121,4,1
15372,007,007_0121,5,1
15373,007,007_0121,6,1
15374,007,007_0121,7,1
15375,007,007_0121,8,1
15376,007,007_0122,1,5
15377,007,007_0122,2,5
15378,007,007_0122,3,5
15379,007,007_0122,4,5
15380,007,007_0122,5,5
15381,007,007_0122,6,5
15382,007,007_0122,7,5
15383,007,007_0122,8,5
15384,007,007_0123,1,4
15385,007,007_0123,2,4
15386,007,007_0123,3,4
15387,007,007_0123,4,4
15388,007,007_0123,5,4
15389,007,007_0123,6,4
15390,007,007_0123,7,4
15391,007,007_0123,8,4
15392,007,007_0124,1,3
15393,007,007_0124,2,3
15394,007,007_0124,3,3
15395,007,007_0124,4,3
15396,007,007_0124,5,3
15397,007,007_0124,6,3
15398,007,007_0124,7,3
15399,007,007_0124,8,3
15400,007,007_0125,1,2
15401,007,007_0125,2,2
15402,007,007_0125,3,2
15403,007,007_0125,4,2
15404,007,007_0125,5,2
15405,007,007_0125,6,2
15406,007,007_0125,7,2
15407,007,007_0125,8,2
15408,007,007_0126,1,1
15409,007,007_0126,2,1
15410,007,007_0126,3,1
15411,007,007_0126,4,1
15412,007,007_0126,5,1
15413,007,007_0126,6,1
15414,007,007_0126,7,1
15415,007,007_0126,8,1
15416,007,007_0127,1,5
15417,007,007_0127,2,5
15418,007,007_0127,3,5
15419,007,007_0127,4,5
15420,007,007_0127,5,5
15421,007,007_0127,6,5
15422,007,007_0127,7,5
15423,007,007_0127,8,5
15424,007,007_0128,1,4
15425,007,007_0128,2,4
15426,007,007_0128,3,4
15427,007,007_0128,4,4
15428,007,007_0128,5,4
15429,007,007_0128,6,4
15430,007,007_0128,7,4
15431,007,007_0128,8,4
15432,007,007_0129,1,3
15433,007,007_0129,2,3
15434,007,007_0129,3,3
15435,007,007_0129,4,3
15436,007,007_0129,5,3
15437,007,007_0129,6,3
15438,007,007_0129,7,3
15439,007,007_0129,8,3
15440,007,007_0130,1,2
15441,007,007_0130,2,2
15442,007,007_0130,3,2
15443,007,007_0130,4,2
15444,007,007_0130,5,2
15445,007,007_0130,6,2
15446,007,007_0130,7,2
15447,007,007_0130,8,2
15448,007,007_0131,1,1
15449,007,007_0131,2,1
15450,007,007_0131,3,1
15451,007,007_0131,4,1
15452,007,007_0131,5,1
15453,007,007_0131,6,1
15454,007,007_0131,7,1
15455,007,007_0131,8,1
15456,007,007_0132,1,5
15457,007,007_0132,2,5
15458,007,007_0132,3,5
15459,007,007_0132,4,5
15460,007,007_0132,5,5
15461,007,007_0132,6,5
15462,007,007_0132,7,5
15463,007,007_0132,8,5
15464,007,007_0133,1,4
15465,007,007_0133,2,4
15466,007,007_0133,3,4
15467,007,007_0133,4,4
15468,007,007_0133,5,4
15469,007,007_0133,6,4
15470,007,007_0133,7,4
15471,007,007_0133,8,4
15472,007,007_0134,1,3
15473,007,007_0134,2,3
15474,007,007_0134,3,3
15475,007,007_0134,4,3
15476,007,007_0134,5,3
15477,007,007_0134,6,3
15478,007,007_0134,7,3
15479,007,007_0134,8,3
15480,007,007_0135,1,2
15481,007,007_0135,2,2
15482,007,007_0135,3,2
15483,007,007_0135,4,2
15484,007,007_0135,5,2
15485,007,007_0135,6,2
15486,007,007_0135,7,2
15487,007,007_0135,8,2
15488,007,007_0136,1,1
15489,007,007_0136,2,1
15490,007,007_0136,3,1
15491,007,007_0136,4,1
15492,007,007_0136,5,1
15493,007,007_0136,6,1
15494,007,007_0136,7,1
15495,007,007_0136,8,1
15496,007,007_0137,1,5
15497,007,007_0137,2,5
15498,007,007_0137,3,5
15499,007,007_0137,4,5
15500,007,007_0137,5,5
15501,007,007_0137,6,5
15502,007,007_0137,7,5
15503,007,007_0137,8,5
15504,007,007_0138,1,4
15505,007,007_0138,2,4
15506,007,007_0138,3,4
15507,007,007_0138,4,4
15508,007,007_0138,5,4
15509,007,007_0138,6,4
15510,007,007_0138,7,4
15511,007,007_0138,8,4
15512,007,007_0139,1,3
15513,007,007_0139,2,3
15514,007,007_0139,3,3
15515,007,007_0139,4,3
15516,007,007_0139,5,3
15517,007,007_0139,6,3
15518,007,007_0139,7,3
15519,007,007_0139,8,3
15520,007,007_0140,1,2
15521,007,007_0140,2,2
15522,007,007_0140,3,2
15523,007,007_0140,4,2
15524,007,007_0140,5,2
15525,007,007_0140,6,2
15526,007,007_0140,7,2
15527,007,007_0140,8,2
15528,007,007_0141,1,1
15529,007,007_0141,2,1
15530,007,007_0141,3,1
15531,007,007_0141,4,1
15532,007,007_0141,5,1
15533,007,007_0141,6,1
15534,007,007_0141,7,1
15535,007,007_0141,8,1
15536,007,007_0142,1,5
15537,007,007_0142,2,5
15538,007,007_0142,3,5
15539,007,007_0142,4,5
15540,007,007_0142,5,5
15541,007,007_0142,6,5
15542,007,007_0142,7,5
15543,007,007_0142,8,5
15544,007,007_0143,1,4
15545,007,007_0143,2,4
15546,007,007_0143,3,4
15547,007,007_0143,4,4
15548,007,007_0143,5,4
15549,007,007_0143,6,4
15550,007,007_0143,7,4
15551,007,007_0143,8,4
15552,007,007_0144,1,3
15553,007,007_0144,2,3
15554,007,007_0144,3,3
15555,007,007_0144,4,3
15556,007,007_0144,5,3
15557,007,007_0144,6,3
15558,007,007_0144,7,3
15559,007,007_0144,8,3
15560,007,007_0145,1,2
15561,007,007_0145,2,2
15562,007,007_0145,3,2
15563,007,007_0145,4,2
15564,007,007_0145,5,2
15565,007,007_0145,6,2
15566,007,007_0145,7,2
15567,007,007_0145,8,2
15568,007,007_0146,1,1
15569,007,007_0146,2,1
15570,007,007_0146,3,1
15571,007,007_0146,4,1
15572,007,007_0146,5,1
15573,007,007_0146,6,1
15574,007,007_0146,7,1
15575,007,007_0146,8,1
15576,007,007_0147,1,5
15577,007,007_0147,2,5
15578,007,007_0147,3,5
15579,007,007_0147,4,5
15580,007,007_0147,5,5
15581,007,007_0147,6,5
15582,007,007_0147,7,5
15583,007,007_0147,8,5
15584,007,007_0148,1,4
15585,007,007_0148,2,4
15586,007,007_0148,3,4
15587,007,007_0148,4,4
15588,007,007_0148,5,4
15589,007,007_0148,6,4
15590,007,007_0148,7,4
15591,007,007_0148,8,4
15592,007,007_0149,1,3
15593,007,007_0149,2,3
15594,007,007_0149,3,3
15595,007,007_0149,4,3
15596,007,007_0149,5,3
15597,007,007_0149,6,3
15598,007,007_0149,7,3
15599,007,007_0149,8,3
15600,007,007_0150,1,2
15601,007,007_0150,2,2
15602,007,007_0150,3,2
15603,007,007_0150,4,2
15604,007,007_0150,5,2
15605,007,007_0150,6,2
15606,007,007_0150,7,2
15607,007,007_0150,8,2
15608,007,007_0151,1,1
15609,007,007_0151,2,1
15610,007,007_0151,3,1
15611,007,007_0151,4,1
15612,007,007_0151,5,1
15613,007,007_0151,6,1
15614,007,007_0151,7,1
15615,007,007_0151,8,1
15616,007,007_0152,1,5
15617,007,007_0152,2,5
15618,007,007_0152,3,5
15619,007,007_0152,4,5
15620,007,007_0152,5,5
15621,007,007_0152,6,5
15622,007,007_0152,7,5
15623,007,007_0152,8,5
15624,007,007_0153,1,4
15625,007,007_0153,2,4
15626,007,007_0153,3,4
15627,007,007_0153,4,4
15628,007,007_0153,5,4
15629,007,007_0153,6,4
15630,007,007_0153,7,4
15631,007,007_0153,8,4
15632,007,007_0154,1,3
15633,007,007_0154,2,3
15634,007,007_0154,3,3
15635,007,007_0154,4,3
15636,007,007_0154,5,3
15637,007,007_0154,6,3
15638,007,007_0154,7,3
15639,007,007_0154,8,3
15640,007,007_0155,1,2
15641,007,007_0155,2,2
15642,007,007_0155,3,2
15643,007,007_0155,4,2
15644,007,007_0155,5,2
15645,007,007_0155,6,2
15646,007,007_0155,7,2
15647,007,007_0155,8,2
15648,007,007_0156,1,1
15649,007,007_0156,2,1
15650,007,007_0156,3,1
15651,007,007_0156,4,1
15652,007,007_0156,5,1
15653,007,007_0156,6,1
15654,007,007_0156,7,1
15655,007,007_0156,8,1
15656,007,007_0157,1,5
15657,007,007_0157,2,5
15658,007,007_0157,3,5
15659,007,007_0157,4,5
15660,007,007_0157,5,5
15661,007,007_0157,6,5
15662,007,007_0157,7,5
15663,007,007_0157,8,5
15664,007,007_0158,1,4
15665,007,007_0158,2,4
15666,007,007_0158,3,4
15667,007,007_0158,4,4
15668,007,007_0158,5,4
15669,007,007_0158,6,4
15670,007,007_0158,7,4
15671,007,007_0158,8,4
15672,007,007_0159,1,3
15673,007,007_0159,2,3
15674,007,007_0159,3,3
15675,007,007_0159,4,3
15676,007,007_0159,5,3
15677,007,007_0159,6,3
15678,007,007_0159,7,3
15679,007,007_0159,8,3
15680,007,007_0160,1,2
15681,007,007_0160,2,2
15682,007,007_0160,3,2
15683,007,007_0160,4,2
15684,007,007_0160,5,2
15685,007,007_0160,6,2
15686,007,007_0160,7,2
15687,007,007_0160,8,2
15688,007,007_0161,1,1
15689,007,007_0161,2,1
15690,007,007_0161,3,1
15691,007,007_0161,4,1
15692,007,007_0161,5,1
15693,007,007_0161,6,1
15694,007,007_0161,7,1
15695,007,007_0161,8,1
15696,007,007_0162,1,5
15697,007,007_0162,2,5
15698,007,007_0162,3,5
15699,007,007_0162,4,5
15700,007,007_0162,5,5
15701,007,007_0162,6,5
15702,007,007_0162,7,5
15703,007,007_0162,8,5
15704,007,007_0163,1,4
15705,007,007_0163,2,4
15706,007,007_0163,3,4
15707,007,007_0163,4,4
15708,007,007_0163,5,4
15709,007,007_0163,6,4
15710,007,007_0163,7,4
15711,007,007_0163,8,4
15712,007,007_0164,1,3
15713,007,007_0164,2,3
15714,007,007_0164,3,3
15715,007,007_0164,4,3
15716,007,007_0164,5,3
15717,007,007_0164,6,3
15718,007,007_0164,7,3
15719,007,007_0164,8,3
15720,007,007_0165,1,2
15721,007,007_0165,2,2
15722,007,007_0165,3,2
15723,007,007_0165,4,2
15724,007,007_0165,5,2
15725,007,007_0165,6,2
15726,007,007_0165,7,2
15727,007,007_0165,8,2
15728,007,007_0166,1,1
15729,007,007_0166,2,1
15730,007,007_0166,3,1
15731,007,007_0166,4,1
15732,007,007_0166,5,1
15733,007,007_0166,6,1
15734,007,007_0166,7,1
15735,007,007_0166,8,1
15736,007,007_0167,1,5
15737,007,007_0167,2,5
15738,007,007_0167,3,5
15739,007,007_0167,4,5
15740,007,007_0167,5,5
15741,007,007_0167,6,5
15742,007,007_0167,7,5
15743,007,007_0167,8,5
15744,007,007_0168,1,4
15745,007,007_0168,2,4
15746,007,007_0168,3,4
15747,007,007_0168,4,4
15748,007,007_0168,5,4
15749,007,007_0168,6,4
15750,007,007_0168,7,4
15751,007,007_0168,8,4
15752,007,007_0169,1,3
15753,007,007_0169,2,3
15754,007,007_0169,3,3
15755,007,007_0169,4,3
15756,007,007_0169,5,3
15757,007,007_0169,6,3
15758,007,007_0169,7,3
15759,007,007_0169,8,3
15760,007,007_0170,1,2
15761,007,007_0170,2,2
15762,007,007_0170,3,2
15763,007,007_0170,4,2
15764,007,007_0170,5,2
15765,007,007_0170,6,2
15766,007,007_0170,7,2
15767,007,007_0170,8,2
15768,007,007_0171,1,1
15769,007,007_0171,2,1
15770,007,007_0171,3,1
15771,007,007_0171,4,1
15772,007,007_0171,5,1
15773,007,007_0171,6,1
15774,007,007_0171,7,1
15775,007,007_0171,8,1
15776,007,007_0172,1,5
15777,007,007_0172,2,5
15778,007,007_0172,3,5
15779,007,007_0172,4,5
15780,007,007_0172,5,5
15781,007,007_0172,6,5
15782,007,007_0172,7,5
15783,007,007_0172,8,5
15784,007,007_0173,1,4
15785,007,007_0173,2,4
15786,007,007_0173,3,4
15787,007,007_0173,4,4
15788,007,007_0173,5,4
15789,007,007_0173,6,4
15790,007,007_0173,7,4
15791,007,007_0173,8,4
15792,007,007_0174,1,3
15793,007,007_0174,2,3
15794,007,007_0174,3,3
15795,007,007_0174,4,3
15796,007,007_0174,5,3
15797,007,007_0174,6,3
15798,007,007_0174,7,3
15799,007,007_0174,8,3
15800,007,007_0175,1,2
15801,007,007_0175,2,2
15802,007,007_0175,3,2
15803,007,007_0175,4,2
15804,007,007_0175,5,2
15805,007,007_0175,6,2
15806,007,007_0175,7,2
15807,007,007_0175,8,2
15808,007,007_0176,1,1
15809,007,007_0176,2,1
15810,007,007_0176,3,1
15811,007,007_0176,4,1
15812,007,007_0176,5,1
15813,007,007_0176,6,1
15814,007,007_0176,7,1
15815,007,007_0176,8,1
15816,007,007_0177,1,5
15817,007,007_0177,2,5
15818,007,007_0177,3,5
15819,007,007_0177,4,5
15820,007,007_0177,5,5
15821,007,007_0177,6,5
15822,007,007_0177,7,5
15823,007,007_0177,8,5
15824,007,007_0178,1,4
15825,007,007_0178,2,4
15826,007,007_0178,3,4
15827,007,007_0178,4,4
15828,007,007_0178,5,4
15829,007,007_0178,6,4
15830,007,007_0178,7,4
15831,007,007_0178,8,4
15832,007,007_0179,1,3
15833,007,007_0179,2,3
15834,007,007_0179,3,3
15835,007,007_0179,4,3
15836,007,007_0179,5,3
15837,007,007_0179,6,3
15838,007,007_0179,7,3
15839,007,007_0179,8,3
15840,007,007_0180,1,2
15841,007,007_0180,2,2
15842,007,007_0180,3,2
15843,007,007_0180,4,2
15844,007,007_0180,5,2
15845,007,007_0180,6,2
15846,007,007_0180,7,2
15847,007,007_0180,8,2
15848,007,007_0181,1,1
15849,007,007_0181,2,1
15850,007,007_0181,3,1
15851,007,007_0181,4,1
15852,007,007_0181,5,1
15853,007,007_0181,6,1
15854,007,007_0181,7,1
15855,007,007_0181,8,1
15856,007,007_0182,1,5
15857,007,007_0182,2,5
15858,007,007_0182,3,5
15859,007,007_0182,4,5
15860,007,007_0182,5,5
15861,007,007_0182,6,5
15862,007,007_0182,7,5
15863,007,007_0182,8,5
15864,007,007_0183,1,4
15865,007,007_0183,2,4
15866,007,007_0183,3,4
15867,007,007_0183,4,4
15868,007,007_0183,5,4
15869,007,007_0183,6,4
15870,007,007_0183,7,4
15871,007,007_0183,8,4
15872,007,007_0184,1,3
15873,007,007_0184,2,3
15874,007,007_0184,3,3
15875,007,007_0184,4,3
15876,007,007_0184,5,3
15877,007,007_0184,6,3
15878,007,007_0184,7,3
15879,007,007_0184,8,3
15880,007,007_0185,1,2
15881,007,007_0185,2,2
15882,007,007_0185,3,2
15883,007,007_0185,4,2
15884,007,007_0185,5,2
15885,007,007_0185,6,2
15886,007,007_0185,7,2
15887,007,007_0185,8,2
15888,007,007_0186,1,1
15889,007,007_0186,2,1
15890,007,007_0186,3,1
15891,007,007_0186,4,1
15892,007,007_0186,5,1
15893,007,007_0186,6,1
15894,007,007_0186,7,1
15895,007,007_0186,8,1
15896,007,007_0187,1,5
15897,007,007_0187,2,5
15898,007,007_0187,3,5
15899,007,007_0187,4,5
15900,007,007_0187,5,5
15901,007,007_0187,6,5
15902,007,007_0187,7,5
15903,007,007_0187,8,5
15904,007,007_0188,1,4
15905,007,007_0188,2,4
15906,007,007_0188,3,4
15907,007,007_0188,4,4
15908,007,007_0188,5,4
15909,007,007_0188,6,4
15910,007,007_0188,7,4
15911,007,007_0188,8,4
15912,007,007_0189,1,3
15913,007,007_0189,2,3
15914,007,007_0189,3,3
15915,007,007_0189,4,3
15916,007,007_0189,5,3
15917,007,007_0189,6,3
15918,007,007_0189,7,3
15919,007,007_0189,8,3
15920,007,007_0190,1,2
15921,007,007_0190,2,2
15922,007,007_0190,3,2
15923,007,007_0190,4,2
15924,007,007_0190,5,2
15925,007,007_0190,6,2
15926,007,007_0190,7,2
15927,007,007_0190,8,2
15928,007,007_0191,1,1
15929,007,007_0191,2,1
15930,007,007_0191,3,1
15931,007,007_0191,4,1
15932,007,007_0191,5,1
15933,007,007_0191,6,1
15934,007,007_0191,7,1
15935,007,007_0191,8,1
15936,007,007_0192,1,5
15937,007,007_0192,2,5
15938,007,007_0192,3,5
15939,007,007_0192,4,5
15940,007,007_0192,5,5
15941,007,007_0192,6,5
15942,007,007_0192,7,5
15943,007,007_0192,8,5
15944,007,007_0193,1,4
15945,007,007_0193,2,4
15946,007,007_0193,3,4
15947,007,007_0193,4,4
15948,007,007_0193,5,4
15949,007,007_0193,6,4
15950,007,007_0193,7,4
15951,007,007_0193,8,4
15952,007,007_0194,1,3
15953,007,007_0194,2,3
15954,007,007_0194,3,3
15955,007,007_0194,4,3
15956,007,007_0194,5,3
15957,007,007_0194,6,3
15958,007,007_0194,7,3
15959,007,007_0194,8,3
15960,007,007_0195,1,2
15961,007,007_0195,2,2
15962,007,007_0195,3,2
15963,007,007_0195,4,2
15964,007,007_0195,5,2
15965,007,007_0195,6,2
15966,007,007_0195,7,2
15967,007,007_0195,8,2
15968,007,007_0196,1,1
15969,007,007_0196,2,1
15970,007,007_0196,3,1
15971,007,007_0196,4,1
15972,007,007_0196,5,1
15973,007,007_0196,6,1
15974,007,007_0196,7,1
15975,007,007_0196,8,1
15976,007,007_0197,1,5
15977,007,007_0197,2,5
15978,007,007_0197,3,5
15979,007,007_0197,4,5
15980,007,007_0197,5,5
15981,007,007_0197,6,5
15982,007,007_0197,7,5
15983,007,007_0197,8,5
15984,007,007_0198,1,4
15985,007,007_0198,2,4
15986,007,007_0198,3,4
15987,007,007_0198,4,4
15988,007,007_0198,5,4
15989,007,007_0198,6,4
15990,007,007_0198,7,4
15991,007,007_0198,8,4
15992,007,007_0199,1,3
15993,007,007_0199,2,3
15994,007,007_0199,3,3
15995,007,007_0199,4,3
15996,007,007_0199,5,3
15997,007,007_0199,6,3
15998,007,007_0199,7,3
15999,007,007_0199,8,3
16000,007,007_0200,1,2
16001,007,007_0200,2,2
16002,007,007_0200,3,2
16003,007,007_0200,4,2
16004,007,007_0200,5,2
16005,007,007_0200,6,2
16006,007,007_0200,7,2
16007,007,007_0200,8,2
16008,007,007_0201,1,1
16009,007,007_0201,2,1
16010,007,007_0201,3,1
16011,007,007_0201,4,1
16012,007,007_0201,5,1
16013,007,007_0201,6,1
16014,007,007_0201,7,1
16015,007,007_0201,8,1
16016,007,007_0202,1,5
16017,007,007_0202,2,5
16018,007,007_0202,3,5
16019,007,007_0202,4,5
16020,007,007_0202,5,5
16021,007,007_0202,6,5
16022,007,007_0202,7,5
16023,007,007_0202,8,5
16024,007,007_0203,1,4
16025,007,007_0203,2,4
16026,007,007_0203,3,4
16027,007,007_0203,4,4
16028,007,007_0203,5,4
16029,007,007_0203,6,4
16030,007,007_0203,7,4
16031,007,007_0203,8,4
16032,007,007_0204,1,3
16033,007,007_0204,2,3
16034,007,007_0204,3,3
16035,007,007_0204,4,3
16036,007,007_0204,5,3
16037,007,007_0204,6,3
16038,007,007_0204,7,3
16039,007,007_0204,8,3
16040,007,007_0205,1,2
16041,007,007_0205,2,2
16042,007,007_0205,3,2
16043,007,007_0205,4,2
16044,007,007_0205,5,2
16045,007,007_0205,6,2
16046,007,007_0205,7,2
16047,007,007_0205,8,2
16048,007,007_0206,1,1
16049,007,007_0206,2,1
16050,007,007_0206,3,1
16051,007,007_0206,4,1
16052,007,007_0206,5,1
16053,007,007_0206,6,1
16054,007,007_0206,7,1
16055,007,007_0206,8,1
16056,007,007_0207,1,5
16057,007,007_0207,2,5
16058,007,007_0207,3,5
16059,007,007_0207,4,5
16060,007,007_0207,5,5
16061,007,007_0207,6,5
16062,007,007_0207,7,5
16063,007,007_0207,8,5
16064,007,007_0208,1,4
16065,007,007_0208,2,4
16066,007,007_0208,3,4
16067,007,007_0208,4,4
16068,007,007_0208,5,4
16069,007,007_0208,6,4
16070,007,007_0208,7,4
16071,007,007_0208,8,4
16072,007,007_0209,1,3
16073,007,007_0209,2,3
16074,007,007_0209,3,3
16075,007,007_0209,4,3
16076,007,007_0209,5,3
16077,007,007_0209,6,3
16078,007,007_0209,7,3
16079,007,007_0209,8,3
16080,007,007_0210,1,2
16081,007,007_0210,2,2
16082,007,007_0210,3,2
16083,007,007_0210,4,2
16084,007,007_0210,5,2
16085,007,007_0210,6,2
16086,007,007_0210,7,2
16087,007,007_0210,8,2
16088,007,007_0211,1,1
16089,007,007_0211,2,1
16090,007,007_0211,3,1
16091,007,007_0211,4,1
16092,007,007_0211,5,1
16093,007,007_0211,6,1
16094,007,007_0211,7,1
16095,007,007_0211,8,1
16096,007,007_0212,1,5
16097,007,007_0212,2,5
16098,007,007_0212,3,5
16099,007,007_0212,4,5
16100,007,007_0212,5,5
16101,007,007_0212,6,5
16102,007,007_0212,7,5
16103,007,007_0212,8,5
16104,007,007_0213,1,4
16105,007,007_0213,2,4
16106,007,007_0213,3,4
16107,007,007_0213,4,4
16108,007,007_0213,5,4
16109,007,007_0213,6,4
16110,007,007_0213,7,4
16111,007,007_0213,8,4
16112,007,007_0214,1,3
16113,007,007_0214,2,3
16114,007,007_0214,3,3
16115,007,007_0214,4,3
16116,007,007_0214,5,3
16117,007,007_0214,6,3
16118,007,007_0214,7,3
16119,007,007_0214,8,3
16120,007,007_0215,1,2
16121,007,007_0215,2,2
16122,007,007_0215,3,2
16123,007,007_0215,4,2
16124,007,007_0215,5,2
16125,007,007_0215,6,2
16126,007,007_0215,7,2
16127,007,007_0215,8,2
16128,007,007_0216,1,1
16129,007,007_0216,2,1
16130,007,007_0216,3,1
16131,007,007_0216,4,1
16132,007,007_0216,5,1
16133,007,007_0216,6,1
16134,007,007_0216,7,1
16135,007,007_0216,8,1
16136,007,007_0217,1,5
16137,007,007_0217,2,5
16138,007,007_0217,3,5
16139,007,007_0217,4,5
16140,007,007_0217,5,5
16141,007,007_0217,6,5
16142,007,007_0217,7,5
16143,007,007_0217,8,5
16144,007,007_0218,1,4
16145,007,007_0218,2,4
16146,007,007_0218,3,4
16147,007,007_0218,4,4
16148,007,007_0218,5,4
16149,007,007_0218,6,4
16150,007,007_0218,7,4
16151,007,007_0218,8,4
16152,007,007_0219,1,3
16153,007,007_0219,2,3
16154,007,007_0219,3,3
16155,007,007_0219,4,3
16156,007,007_0219,5,3
16157,007,007_0219,6,3
16158,007,007_0219,7,3
16159,007,007_0219,8,3
16160,007,007_0220,1,2
16161,007,007_0220,2,2
16162,007,007_0220,3,2
16163,007,007_0220,4,2
16164,007,007_0220,5,2
16165,007,007_0220,6,2
16166,007,007_0220,7,2
16167,007,007_0220,8,2
16168,007,007_0221,1,1
16169,007,007_0221,2,1
16170,007,007_0221,3,1
16171,007,007_0221,4,1
16172,007,007_0221,5,1
16173,007,007_0221,6,1
16174,007,007_0221,7,1
16175,007,007_0221,8,1
16176,007,007_0222,1,5
16177,007,007_0222,2,5
16178,007,007_0222,3,5
16179,007,007_0222,4,5
16180,007,007_0222,5,5
16181,007,007_0222,6,5
16182,007,007_0222,7,5
16183,007,007_0222,8,5
16184,007,007_0223,1,4
16185,007,007_0223,2,4
16186,007,007_0223,3,4
16187,007,007_0223,4,4
16188,007,007_0223,5,4
16189,007,007_0223,6,4
16190,007,007_0223,7,4
16191,007,007_0223,8,4
16192,007,007_0224,1,3
16193,007,007_0224,2,3
